season,month,home_team,home_score,away_score,away_team,home_budget,away_budget,stadium_capacity,is_international_window,score_diff,home_win
2025,0,Perpignan,7,26,Montpellier,1,3,14500,0,-19,0
2025,0,Lyon,28,26,Bordeaux,3,3,25000,0,2,1
2025,0,Toulouse,35,27,La Rochelle,3,3,19000,0,8,1
2025,0,Montpellier,11,20,Toulouse,3,3,15600,0,-9,0
2025,0,Clermont,26,10,Bayonne,3,2,19000,0,16,1
2025,0,Castres,27,12,Perpignan,2,1,12500,0,15,1
2025,0,Vannes,30,20,Lyon,1,3,11000,0,10,1
2025,0,La Rochelle,49,25,Pau,3,2,16000,0,24,1
2025,0,Bordeaux,52,34,Racing 92,3,3,33000,0,18,1
2025,0,Paris,10,14,Toulon,3,3,20000,0,-4,0
2025,0,Perpignan,33,3,Clermont,1,3,14500,0,30,1
2025,0,Bayonne,28,27,Montpellier,2,3,16900,0,1,1
2025,0,Lyon,40,38,Castres,3,2,25000,0,2,1
2025,0,Racing 92,16,17,La Rochelle,3,3,30000,0,-1,0
2025,0,Toulon,54,19,Vannes,3,1,18000,0,35,1
2025,0,Pau,30,16,Paris,2,3,18000,0,14,1
2025,0,Toulouse,12,16,Bordeaux,3,3,19000,0,-4,0
2025,0,Vannes,24,27,Racing 92,1,3,11000,0,-3,0
2025,0,Paris,29,20,Montpellier,3,3,20000,0,9,1
2025,0,La Rochelle,43,22,Lyon,3,3,16000,0,21,1
2025,0,Bordeaux,30,27,Bayonne,3,2,33000,0,3,1
2025,0,Perpignan,11,10,Pau,1,2,14500,0,1,1
2025,0,Castres,28,23,Toulouse,2,3,12500,0,5,1
2025,0,Clermont,19,18,Toulon,3,3,19000,0,1,1
2025,0,Racing 92,22,6,Toulon,3,3,30000,0,16,1
2025,0,Bayonne,37,7,La Rochelle,2,3,16900,0,30,1
2025,0,Montpellier,26,24,Vannes,3,1,15600,0,2,1
2025,0,Pau,33,26,Castres,2,2,18000,0,7,1
2025,0,Bordeaux,66,12,Perpignan,3,1,33000,0,54,1
2025,0,Toulouse,48,14,Clermont,3,3,19000,0,34,1
2025,0,Lyon,35,3,Paris,3,3,25000,0,32,1
2025,0,Bayonne,32,15,Racing 92,2,3,16900,0,17,1
2025,0,Clermont,55,33,Vannes,3,1,19000,0,22,1
2025,0,Castres,35,13,Paris,2,3,12500,0,22,1
2025,0,Toulon,30,17,Montpellier,3,3,18000,0,13,1
2025,0,Perpignan,29,26,Lyon,1,3,14500,0,3,1
2025,0,Pau,14,22,Toulouse,2,3,18000,0,-8,0
2025,0,La Rochelle,32,22,Bordeaux,3,3,16000,0,10,1
2025,0,Bordeaux,19,6,Pau,3,2,33000,0,13,1
2025,0,Lyon,38,49,Bayonne,3,2,25000,0,-11,0
2025,0,Montpellier,16,0,La Rochelle,3,3,15600,0,16,1
2025,0,Racing 92,30,23,Perpignan,3,1,30000,0,7,1
2025,0,Vannes,34,28,Castres,1,2,11000,0,6,1
2025,0,Paris,36,6,Clermont,3,3,20000,0,30,1
2025,0,Toulouse,57,5,Toulon,3,3,19000,0,52,1
2025,0,Clermont,32,27,Bordeaux,3,3,19000,0,5,1
2025,0,Castres,30,26,Montpellier,2,3,12500,0,4,1
2025,0,Toulon,21,10,Lyon,3,3,18000,0,11,1
2025,0,Pau,23,33,Racing 92,2,3,18000,0,-10,0
2025,0,Perpignan,32,13,Vannes,1,1,14500,0,19,1
2025,0,La Rochelle,35,18,Paris,3,3,16000,0,17,1
2025,0,Bayonne,12,8,Toulouse,2,3,16900,0,4,1
2025,0,Toulon,39,19,Bayonne,3,2,18000,0,20,1
2025,0,Castres,28,24,La Rochelle,2,3,12500,0,4,1
2025,0,Lyon,22,30,Clermont,3,3,25000,0,-8,0
2025,0,Montpellier,30,3,Pau,3,2,15600,0,27,1
2025,0,Toulouse,41,9,Perpignan,3,1,19000,0,32,1
2025,0,Vannes,29,37,Bordeaux,1,3,11000,0,-8,0
2025,0,Paris,40,24,Racing 92,3,3,20000,0,16,1
2025,0,Racing 92,17,21,Toulouse,3,3,30000,0,-4,0
2025,0,Clermont,54,10,Castres,3,2,19000,0,44,1
2025,0,Pau,29,15,Lyon,2,3,18000,0,14,1
2025,0,La Rochelle,14,23,Vannes,3,1,16000,0,-9,0
2025,0,Bordeaux,9,6,Montpellier,3,3,33000,0,3,1
2025,0,Perpignan,13,22,Toulon,1,3,14500,0,-9,0
2025,0,Bayonne,21,13,Paris,2,3,16900,0,8,1
2025,0,La Rochelle,20,15,Clermont,3,3,16000,0,5,1
2025,0,Montpellier,21,17,Racing 92,3,3,15600,0,4,1
2025,0,Toulon,56,25,Pau,3,2,18000,0,31,1
2025,0,Vannes,21,27,Bayonne,1,2,11000,0,-6,0
2025,0,Paris,24,7,Perpignan,3,1,20000,0,17,1
2025,0,Castres,3,13,Bordeaux,2,3,12500,0,-10,0
2025,0,Lyon,17,17,Toulouse,3,3,25000,0,0,0
2025,0,Pau,48,24,Vannes,2,1,18000,0,24,1
2025,0,Bayonne,33,12,Castres,2,2,16900,0,21,1
2025,0,Clermont,18,22,Montpellier,3,3,19000,0,-4,0
2025,0,Bordeaux,21,17,Toulon,3,3,33000,0,4,1
2025,0,Racing 92,25,25,Lyon,3,3,30000,0,0,0
2025,0,Perpignan,21,13,La Rochelle,1,3,14500,0,8,1
2025,0,Toulouse,38,23,Paris,3,3,19000,0,15,1
2025,0,Toulon,36,24,Racing 92,3,3,18000,0,12,1
2025,0,Castres,24,19,Pau,2,2,12500,0,5,1
2025,0,Lyon,17,12,Perpignan,3,1,25000,0,5,1
2025,0,Montpellier,42,10,Bayonne,3,2,15600,0,32,1
2025,0,Paris,19,46,Bordeaux,3,3,20000,0,-27,0
2025,0,La Rochelle,22,19,Toulouse,3,3,16000,0,3,1
2025,0,Vannes,19,20,Clermont,1,3,11000,0,-1,0
2025,0,Toulouse,27,17,Montpellier,3,3,19000,0,10,1
2025,0,Racing 92,20,27,Castres,3,2,30000,0,-7,0
2025,0,Vannes,33,28,Paris,1,3,11000,0,5,1
2025,0,Pau,20,14,Clermont,2,3,18000,0,6,1
2025,0,Perpignan,16,11,Bayonne,1,2,14500,0,5,1
2025,0,Bordeaux,20,22,Lyon,3,3,33000,0,-2,0
2025,0,Toulon,45,26,La Rochelle,3,3,18000,0,19,1
2025,0,Bayonne,36,32,Bordeaux,2,3,16900,0,4,1
2025,0,Lyon,53,17,La Rochelle,3,3,25000,0,36,1
2025,0,Racing 92,25,30,Vannes,3,1,30000,0,-5,0
2025,0,Paris,39,37,Pau,3,2,20000,0,2,1
2025,0,Perpignan,20,20,Castres,1,2,14500,0,0,0
2025,0,Montpellier,30,38,Toulon,3,3,15600,0,-8,0
2025,0,Clermont,18,35,Toulouse,3,3,19000,0,-17,0
2025,0,Castres,30,25,Lyon,2,3,12500,0,5,1
2025,0,Toulon,24,6,Paris,3,3,18000,0,18,1
2025,0,Vannes,37,24,Montpellier,1,3,11000,0,13,1
2025,0,Pau,23,6,Perpignan,2,1,18000,0,17,1
2025,0,La Rochelle,21,26,Racing 92,3,3,16000,0,-5,0
2025,0,Toulouse,41,6,Bayonne,3,2,19000,0,35,1
2025,0,Bordeaux,22,18,Clermont,3,3,33000,0,4,1
2025,0,Paris,22,17,La Rochelle,3,3,20000,0,5,1
2025,0,Lyon,27,20,Toulon,3,3,25000,0,7,1
2025,0,Montpellier,21,17,Castres,3,2,15600,0,4,1
2025,0,Racing 92,29,47,Pau,3,2,30000,0,-18,0
2025,0,Toulouse,63,21,Vannes,3,1,19000,0,42,1
2025,0,Perpignan,17,29,Bordeaux,1,3,14500,0,-12,0
2025,0,Bayonne,31,18,Clermont,2,3,16900,0,13,1
2025,0,La Rochelle,12,12,Castres,3,2,16000,0,0,0
2025,0,Clermont,21,23,Racing 92,3,3,19000,0,-2,0
2025,0,Lyon,36,21,Vannes,3,1,25000,0,15,1
2025,0,Pau,40,38,Montpellier,2,3,18000,0,2,1
2025,0,Paris,31,27,Bayonne,3,2,20000,0,4,1
2025,0,Toulon,40,19,Perpignan,3,1,18000,0,21,1
2025,0,Bordeaux,32,24,Toulouse,3,3,33000,0,8,1
2025,0,Toulouse,55,10,Pau,3,2,19000,0,45,1
2025,0,Clermont,33,19,La Rochelle,3,3,19000,0,14,1
2025,0,Bayonne,28,14,Lyon,2,3,16900,0,14,1
2025,0,Montpellier,38,32,Paris,3,3,15600,0,6,1
2025,0,Vannes,20,20,Perpignan,1,1,11000,0,0,0
2025,0,Castres,28,26,Toulon,2,3,12500,0,2,1
2025,0,Racing 92,36,31,Bordeaux,3,3,30000,0,5,1
2025,0,Pau,22,26,Bordeaux,2,3,18000,0,-4,0
2025,0,Castres,32,13,Vannes,2,1,12500,0,19,1
2025,0,Lyon,32,23,Montpellier,3,3,25000,0,9,1
2025,0,La Rochelle,29,28,Bayonne,3,2,16000,0,1,1
2025,0,Perpignan,28,24,Racing 92,1,3,14500,0,4,1
2025,0,Toulon,31,24,Clermont,3,3,18000,0,7,1
2025,0,Paris,21,27,Toulouse,3,3,20000,0,-6,0
2025,0,Toulouse,52,6,Castres,3,2,19000,0,46,1
2025,0,Clermont,39,31,Lyon,3,3,19000,0,8,1
2025,0,Bayonne,27,22,Pau,2,2,16900,0,5,1
2025,0,Montpellier,19,13,Perpignan,3,1,15600,0,6,1
2025,0,Vannes,29,19,Toulon,1,3,11000,0,10,1
2025,0,Bordeaux,10,21,La Rochelle,3,3,33000,0,-11,0
2025,0,Racing 92,49,24,Paris,3,3,30000,0,25,1
2025,0,Lyon,27,29,Pau,3,2,25000,0,-2,0
2025,0,Racing 92,24,24,Bayonne,3,2,30000,0,0,0
2025,0,Vannes,29,30,La Rochelle,1,3,11000,0,-1,0
2025,0,Perpignan,20,18,Paris,1,3,14500,0,2,1
2025,0,Toulon,16,50,Toulouse,3,3,18000,0,-34,0
2025,0,Montpellier,46,27,Bordeaux,3,3,15600,0,19,1
2025,0,Castres,34,29,Clermont,2,3,12500,0,5,1
2025,0,Bordeaux,34,29,Castres,3,2,33000,0,5,1
2025,0,Clermont,31,13,Perpignan,3,1,19000,0,18,1
2025,0,Bayonne,38,32,Vannes,2,1,16900,0,6,1
2025,0,Pau,25,21,Toulon,2,3,18000,0,4,1
2025,0,Paris,31,30,Lyon,3,3,20000,0,1,1
2025,0,Toulouse,35,37,Racing 92,3,3,19000,0,-2,0
2025,0,La Rochelle,47,18,Montpellier,3,3,16000,0,29,1
2025,0,Clermont,55,20,Paris,3,3,19000,0,35,1
2025,0,Castres,33,3,Bayonne,2,2,12500,0,30,1
2025,0,Racing 92,25,27,Montpellier,3,3,30000,0,-2,0
2025,0,Vannes,26,52,Pau,1,2,11000,0,-26,0
2025,0,La Rochelle,38,15,Perpignan,3,1,16000,0,23,1
2025,0,Toulouse,43,3,Lyon,3,3,19000,0,40,1
2025,0,Toulon,27,10,Bordeaux,3,3,18000,0,17,1
2025,0,Bayonne,18,10,Toulon,2,3,16900,0,8,1
2025,0,Lyon,34,47,Racing 92,3,3,25000,0,-13,0
2025,0,Montpellier,10,23,Clermont,3,3,15600,0,-13,0
2025,0,Pau,32,18,La Rochelle,2,3,18000,0,14,1
2025,0,Paris,21,10,Castres,3,2,20000,0,11,1
2025,0,Bordeaux,59,28,Vannes,3,1,33000,0,31,1
2025,0,Perpignan,42,35,Toulouse,1,3,14500,0,7,1
2025,0,Bayonne,20,3,Clermont,2,3,16900,0,17,1
2025,0,Toulon,52,23,Castres,3,2,18000,0,29,1
2025,0,Toulouse,32,25,Bayonne,3,2,19000,0,7,1
2025,0,Bordeaux,39,24,Toulon,3,3,33000,0,15,1
2025,0,Toulouse,39,33,Bordeaux,3,3,19000,0,6,1
2025,0,Grenoble,11,13,Perpignan,1,1,20000,0,-2,0
